コンピューターウィルス,n,〜がある・高まる（存在・性質）
コンピュータウイルス,n,〜がある・高まる（存在・性質）
コンフリクト,n,〜がある・高まる（存在・性質）
コンプライアンス,p,〜がある・高まる（存在・性質）
コンプレックス,n,〜がある・高まる（存在・性質）
ゴーサイン,e,〜がある・高まる（存在・性質）
ゴースト,e,〜がある・高まる（存在・性質）
ゴーレム,e,〜である・になる（状態）客観
ゴキブリ,n,〜がある・高まる（存在・性質）
ゴジラ,n,〜である・になる（状態）客観
ゴブリン,n,〜である・になる（状態）客観
ゴミ,n,〜がある・高まる（存在・性質）
ゴミ捨て場,e,〜がある・高まる（存在・性質）
ゴロ,e,〜する（行為）
ゴング,e,〜である・になる（状態）客観
サーチ,e,〜する（行為）
サーバ,e,〜がある・高まる（存在・性質）
サーバーエラー,n,〜がある・高まる（存在・性質）
サーバーダウン,n,〜する（出来事）
サーバダウン,n,〜する（出来事）
サーバ側,e,〜である・になる（状態）客観
サービス,p,〜がある・高まる（存在・性質） & !〜する（行為）もあり
サービス残業,n,〜する（行為）
サービス水準,p,〜がある・高まる（存在・性質）
サービス提供,p,〜がある・高まる（存在・性質）
サービス量,e,〜がある・高まる（存在・性質）
サイクルヒット,e,〜する（行為）
サイドスロー,e,〜である・になる（状態）客観
サウジアラビア,e,〜に行く（場所）
サウスポー,e,〜である・になる（状態）客観
サウンド,e,〜がある・高まる（存在・性質）
サクセス,p,〜する（出来事）
サス,e,〜がある・高まる（存在・性質）
サスペンス,n,〜がある・高まる（存在・性質）
サタン,e,〜である・になる（状態）客観
サディズム,n,〜である・になる（評価・感情）主観
サバイバル,e,〜である・になる（状態）客観
サポーター,e,〜である・になる（状態）客観
サポート,e,〜する（行為）
サメ,e,〜である・になる（状態）客観
サヨナラ勝ち,p,〜する（出来事）
サラセン,e,〜である・になる（状態）客観
サラ金,n,〜がある・高まる（存在・性質）
サルベージ,e,〜する（行為）
サンダーバード,e,〜である・になる（状態）客観
サンダル,e,〜である・になる（状態）客観
ザーメン,e,〜である・になる（状態）客観
シアワセ,p,〜である・になる（評価・感情）主観
シェア,e,〜する（行為）
シェイプアップ,p,〜する（出来事）
システム,e,〜がある・高まる（存在・性質）
システムリソース,e,〜がある・高まる（存在・性質）
システム作り,e,〜する（行為）
シック,p,〜である・になる（評価・感情）主観
シックハウス,n,〜である・になる（状態）客観
シックハウス症候群,n,〜である・になる（状態）客観
シビア,n,〜である・になる（評価・感情）主観
シフト,e,〜がある・高まる（存在・性質）
シベリア,e,〜に行く（場所）
シミ,n,〜がある・高まる（存在・性質）
シミソバカス,n,〜がある・高まる（存在・性質）
シャープ,p,〜である・になる（評価・感情）主観
シャープさ,p,〜がある・高まる（存在・性質）
シャウト,e,〜する（行為）
シャム,e,〜に行く（場所）
シュート,e,〜する（行為）
ショート,e,〜である・になる（状態）客観
ショートカット,e,〜する（行為）
ショック,n,〜である・になる（評価・感情）主観
シラバス,e,〜がある・高まる（存在・性質）
シロアリ,e,〜である・になる（状態）客観
シロクマ,e,〜である・になる（状態）客観
シワ,n,〜がある・高まる（存在・性質）
シンガー,e,〜である・になる（状態）客観
シンクロ,e,〜する（出来事）
シンナー,n,〜がある・高まる（存在・性質）
シンプル,e,〜である・になる（評価・感情）主観
シンプルさ,p,〜がある・高まる（存在・性質）
ジェットコースター,e,〜である・になる（状態）客観
ジェラシー,n,〜がある・高まる（存在・性質）
ジェンダー,e,〜である・になる（状態）客観
ジハード,e,〜がある・高まる（存在・性質）
ジフテリア,n,〜である・になる（状態）客観
ジャブ,e,〜する（行為）
ジャマイカ,e,〜に行く（場所）
ジャミング,n,〜がある・高まる（存在・性質）
ジレンマ,n,〜がある・高まる（存在・性質）
スイート,e,〜がある・高まる（存在・性質）
スイス,e,〜に行く（場所）
スイングアウト,n,〜する（出来事）
スウェーデン,e,〜に行く（場所）
スカ,n,〜する(行為)
スカパー,e,〜である・になる（状態）客観
スカンジナビア,e,〜に行く（場所）
スキ,n,〜がある・高まる（存在・性質）
スキー靴,e,〜である・になる（状態）客観
スキャンダル,n,〜がある・高まる（存在・性質）
スキル,p,〜がある・高まる（存在・性質）
スキルアップ,p,〜する（行為）
スキンシップ,e,〜する（行為）
スギ花粉症,n,〜である・になる（状態）客観
スクーリング,e,〜する（行為）
スクウェア,e,〜である・になる（状態）客観
スケート,e,〜する（行為）
スケール,p,〜がある・高まる（存在・性質）
スケール感,p,〜がある・高まる（存在・性質）
スケッチ,e,〜する（行為）
スコア,e,〜がある・高まる（存在・性質）
スコットランド,e,〜に行く（場所）
スコンク,n,〜する（出来事）
スス,e,〜がある・高まる（存在・性質）
スター,p,〜である・になる（評価・感情）主観
スター選手,p,〜である・になる（評価・感情）主観
スタイリッシュ,p,〜である・になる（評価・感情）主観
スタミナ,p,〜がある・高まる（存在・性質）
スタンドイン,e,〜する（出来事）
ステータス,p,〜がある・高まる（存在・性質）
ステータス異常,n,〜がある・高まる（存在・性質）
ステイタス,p,〜がある・高まる（存在・性質）
ステキ,p,〜である・になる（評価・感情）主観
ステッキ,e,〜である・になる（状態）客観
ステレオタイプ,n,〜である・になる（評価・感情）主観
スト,n,〜する（行為）
ストーカー,n,〜である・になる（状態）客観
ストーカー行為,n,〜する（行為）
ストーカー被害,n,〜がある・高まる（存在・性質）
ストイック,n,〜である・になる（評価・感情）主観
ストップ,n,〜する（行為） & !〜する（出来事）もあり
ストライク,e,〜である・になる（状態）客観
ストレート,e,〜である・になる（状態）客観
ストレス,n,〜がある・高まる（存在・性質） & 〜である・になる（評価・感情）主観もあり
ストレス解消,p,〜する（行為）
ストレス発散,p,〜する（行為）
スニーカー,e,〜である・になる（状態）客観
スノーシュー,e,〜である・になる（状態）客観
スパイ,n,〜である・になる（状態）客観
スパイ容疑,n,〜がある・高まる（存在・性質）
スパム,e,〜がある・高まる（存在・性質）
スパムメール,n,〜がある・高まる（存在・性質）
スパルタ,e,〜である・になる（評価・感情）主観
スピーディー,p,〜である・になる（評価・感情）主観
スピード,e,〜がある・高まる（存在・性質）
スピードアップ,e,〜する（行為）
スピード感,p,〜がある・高まる（存在・性質）
スピルバーグ,e,〜である・になる（状態）客観
スピロヘータ,e,〜がある・高まる（存在・性質）
スプレー,e,〜する（行為）
スプロール,e,〜がある・高まる（存在・性質）
スペース,e,〜がある・高まる（存在・性質）
スペースバー,e,〜がある・高まる（存在・性質）
スペイン,e,〜に行く（場所）
スペクタクル,p,〜である・になる（評価・感情）主観
スペシャリスト,p,〜である・になる（評価・感情）主観
スペシャル,p,〜である・になる（評価・感情）主観
スペック,p,〜がある・高まる（存在・性質）
スポーツ,e,〜する（行為）
スポーツマンシップ,p,〜がある・高まる（存在・性質）
スポーツ活動,e,〜する（行為）
スポーツ障害,n,〜がある・高まる（存在・性質）
スポーティー,p,〜である・になる（評価・感情）主観
スマート,p,〜である・になる（評価・感情）主観
スマートさ,p,〜がある・高まる（存在・性質）
スマイル,p,〜する（行為）他人
スムース,p,〜である・になる（評価・感情）主観
スムーズ,p,〜である・になる（評価・感情）主観
スモーク,e,〜する（行為）
スモッグ,n,〜がある・高まる（存在・性質）
スライダー,e,〜である・になる（状態）客観
スラム,n,〜がある・高まる（存在・性質）
スラム街,n,〜がある・高まる（存在・性質）
スランプ,n,〜がある・高まる（存在・性質）
スリーアウト,e,〜である・になる（状態）客観
スリーストライク,e,〜である・になる（状態）客観
スリーバント,e,〜である・になる（状態）客観
スリップ,n,〜する（出来事）
スリップ事故,n,〜がある・高まる（存在・性質）
スリム,p,〜である・になる（評価・感情）主観
スリム化,e,〜する（行為）
スリランカ,e,〜に行く（場所）
スリル,p,〜がある・高まる（存在・性質）
スループット,e,〜する（行為）
スローライフ,e,〜である・になる（状態）客観
スロバキア,e,〜に行く（場所）
ズレ,n,〜がある・高まる（存在・性質）
セーフ,p,〜である・になる（状態）客観
セーフティー,p,〜がある・高まる（存在・性質）
セーフティーバント,e,〜する（行為）
セーブ,e,〜する（行為）
セールス,e,〜する（行為）
セールスポイント,p,〜がある・高まる（存在・性質）
セイロン,e,〜に行く（場所）
セキュリティ,p,〜がある・高まる（存在・性質）
セキュリティー,p,〜がある・高まる（存在・性質）
セキュリティホール,n,〜がある・高まる（存在・性質）
セクシー,p,〜である・になる（評価・感情）主観
セクシーさ,p,〜がある・高まる（存在・性質）
セクシュアルハラスメント,n,〜する（行為）
セクハラ,n,〜する（行為）
セックスレス,e,〜である・になる（状態）客観
セットアップ,e,〜する（行為）
セットポイント,e,〜である・になる（状態）客観
セミプロ,p,〜である・になる（評価・感情）主観
セミプロフェッショナル,p,〜である・になる（評価・感情）主観
セリエＡ,e,〜である・になる（状態）客観
セルフケア,e,〜する（行為）
セルフコントロール,e,〜する（行為）
セルライト,n,〜がある・高まる（存在・性質）
センス,p,〜がある・高まる（存在・性質）
センセーション,e,〜である・になる（評価・感情）主観
センタリング,e,〜する（行為）
ゼロ敗,p,〜する（出来事）
ソーダ,e,〜である・になる（状態）客観
ソッコー,e,〜である・になる（状態）客観
ソバカス,e,〜がある・高まる（存在・性質）
ソフト,p,〜である・になる（評価・感情）主観
ソフトボール,e,〜する（行為）
ソフマップ,e,〜である・になる（状態）客観
ソプラノ,e,〜である・になる（状態）客観
ソラ,e,〜である・になる（状態）客観
ソリスト,e,〜である・になる（状態）客観
ソ連,e,〜である・になる（状態）客観
ゾンビ,n,〜である・になる（状態）客観
ターボ,e,〜がある・高まる（存在・性質）
タイ,e,〜に行く（場所）
タイツ,e,〜である・になる（状態）客観
タイトル数,e,〜がある・高まる（存在・性質）
タイピング,e,〜する（行為）
タイプミス,n,〜がある・高まる（存在・性質）
タイムアウト,e,〜である・になる（状態）客観
タイムラグ,n,〜がある・高まる（存在・性質）
タイムロス,n,〜がある・高まる（存在・性質）
タコ,e,〜である・になる（状態）客観
タスク,e,〜がある・高まる（存在・性質）
タックル,n,〜する（行為）
タッグ,e,〜がある・高まる（存在・性質）
タッチ,e,〜する（行為）
タッチアウト,n,〜する（行為）
タヌキ,e,〜である・になる（状態）客観
タネ,e,〜がある・高まる（存在・性質）
タフ,p,〜である・になる（評価・感情）主観
タフさ,p,〜がある・高まる（存在・性質）
タブー,n,〜である・になる（評価・感情）主観
タルミ,n,〜がある・高まる（存在・性質）
タレント,e,〜である・になる（状態）客観
タワーレコード,e,〜に行く（場所）
タンザニア,e,〜に行く（場所）
ダイエット,e,〜する（行為）
ダイオキシン,n,〜がある・高まる（存在・性質）
ダイナミズム,p,〜である・になる（評価・感情）主観
ダイナミック,p,〜である・になる（評価・感情）主観
ダイナミックレンジ,p,〜がある・高まる（存在・性質）
ダウン,n,〜する（出来事）
ダッシュ,e,〜する（行為）
ダニ,n,〜がある・高まる（存在・性質）
ダブり,n,〜する（行為）
ダブルパンチ,n,〜である・になる（評価・感情）主観
ダブルプレー,e,〜である・になる（状態）客観
ダミ声,n,〜である・になる（評価・感情）主観
ダメ,n,〜である・になる（評価・感情）主観
ダメージ,n,〜がある・高まる（存在・性質）
ダメだし,n,〜がある・高まる（存在・性質）
ダメ出し,n,〜がある・高まる（存在・性質）
ダメ人間,n,〜である・になる（評価・感情）主観
ダントツ,p,〜である・になる（評価・感情）主観
ダンプ,e,〜である・になる（状態）客観
チープさ,n,〜がある・高まる（存在・性質）
チームプレー,e,〜である・になる（状態）客観
チームワーク,p,〜がある・高まる（存在・性質）
チェーンメール,n,〜がある・高まる（存在・性質）
チェコ,e,〜に行く（場所）
チェック機能,p,〜がある・高まる（存在・性質）
チェリスト,e,〜である・になる（状態）客観
チェンジアップ,e,〜する（行為）
チケット,e,〜がある・高まる（存在・性質）
チヌ,e,〜である・になる（状態）客観
チフス,n,〜である・になる（状態）客観
チフス菌,e,〜である・になる（状態）客観
チベット,e,〜に行く（場所）
チャームポイント,p,〜がある・高まる（存在・性質）
チャイナ,e,〜である・になる（状態）客観
チャイム,e,〜である・になる（状態）客観
チャクラ,e,〜する（行為）
チャリティー,e,〜がある・高まる（存在・性質）
チャレンジ,e,〜する（行為）
チャレンジ精神,p,〜がある・高まる（存在・性質）
チャンス,p,〜がある・高まる（存在・性質）
チャンピオン,p,〜である・になる（状態）客観
チョーク,e,〜がある・高まる（存在・性質）
チョップ,n,〜する（行為）
チリ,e,〜に行く（場所）
チンピラ,n,〜である・になる（評価・感情）主観
チンポ,e,〜である・になる（状態）客観
ツーアウト,e,〜である・になる（状態）客観
ツーダウン,e,〜する（行為）
ツケ,n,〜がある・高まる（存在・性質）
ツッコミ,e,〜がある・高まる（存在・性質）
ツバ,e,〜である・になる（状態）客観
ツバメ,e,〜である・になる（状態）客観
ツブシ,e,〜がある・高まる（存在・性質）
ツヤ,p,〜がある・高まる（存在・性質）
ツレ,e,〜がある・高まる（存在・性質）
ヅラ,n,〜である・になる（状態）客観
ティペット,e,〜である・になる（状態）客観
テイスト,p,〜がある・高まる（存在・性質）
テキサスヒット,p,〜である・になる（状態）客観
テク,p,〜がある・高まる（存在・性質）
テクニカルノックアウト,n,〜する（出来事）
テクニシャン,p,〜である・になる（評価・感情）主観
テクニック,p,〜がある・高まる（存在・性質）
テスト,n,〜がある・高まる（存在・性質）
テナー,e,〜である・になる（状態）客観
テノール,e,〜である・になる（状態）客観
テレパシー,e,〜である・になる（状態）客観
テロ,n,〜がある・高まる（存在・性質）
テロリスト,n,〜である・になる（状態）客観
テロリズム,n,〜である・になる（状態）客観
テロル,n,〜がある・高まる（存在・性質）
テロ攻撃,n,〜がある・高まる（存在・性質）
テロ行為,n,〜する（行為）
テロ事件,n,〜がある・高まる（存在・性質）
テンション,p,〜がある・高まる（存在・性質）
データ,e,〜がある・高まる（存在・性質）
データフォーマット,e,〜がある・高まる（存在・性質）
デート,p,〜する（行為）
デーモン,n,〜である・になる（状態）客観
ディスク容量,p,〜がある・高まる（存在・性質）
ディベート,e,〜する（行為）
デコピン,n,〜する（行為）
デコボコ,n,〜である・になる（評価・感情）主観
デザイナー,e,〜である・になる（状態）客観
デザイン画,e,〜である・になる（状態）客観
デザイン性,p,〜がある・高まる（存在・性質）
デッドボール,n,〜である・になる（状態）客観
デッドロック,n,〜する（出来事）
デビル,e,〜である・になる（評価・感情）主観
デフォルト値,e,〜である・になる（状態）客観
デフレ,n,〜である・になる（状態）客観
デフレ不況,n,〜である・になる（状態）客観
デブ,n,〜である・になる（評価・感情）主観
デマ,n,〜である・になる（評価・感情）主観
デマゴギー,n,〜である・になる（評価・感情）主観
デメリット,n,〜がある・高まる（存在・性質）
デリ,e,〜がある・高まる（存在・性質）
デリカシー,p,〜がある・高まる（存在・性質）
デリケート,e,〜である・になる（評価・感情）主観
デンプン,e,〜である・になる（状態）客観
デンマーク,e,〜に行く（場所）
トータル,e,〜する（行為）
トーンダウン,n,〜する（出来事）
トイザラス,e,〜に行く（場所）
トイレ休憩,e,〜がある・高まる（存在・性質）
トスバッティング,e,〜する（行為）
トップクラス,p,〜である・になる（評価・感情）主観
トップライト,e,〜である・になる（状態）客観
トップランナー,p,〜である・になる（評価・感情）主観
トマトジュース,e,〜である・になる（状態）客観
トライ,p,〜である・になる（状態）客観
トラウマ,n,〜がある・高まる（存在・性質）
トラコーマ,n,〜である・になる（状態）客観
トラブル,n,〜である・になる（状態）客観
トラブル等,n,〜がある・高まる（存在・性質）
トラホーム,n,〜である・になる（状態）客観
トランペッター,e,〜である・になる（状態）客観
トリプルプレー,e,〜である・になる（状態）客観
トルク,p,〜がある・高まる（存在・性質）
トルコ,e,〜に行く（場所）
ドア,e,〜がある・高まる（存在・性質）
ドイツ,e,〜に行く（場所）
ドキドキ,e,〜する（出来事）
ドキドキ感,p,〜がある・高まる（存在・性質）
ドクターストップ,e,〜がある・高まる（存在・性質）
ドジ,n,〜する（出来事）
ドス,e,〜である・になる（状態）客観
ドタキャン,n,〜する（行為）
ドラえもん,e,〜である・になる（状態）客観
ドライアイ,n,〜である・になる（状態）客観
ドライバ,e,〜がある・高まる（存在・性質）
ドラゴン,e,〜である・になる（状態）客観
ドラッグドロップ,e,〜する（行為）
ドラッグバント,e,〜する（行為）
ドラマティック,p,〜である・になる（評価・感情）主観
ドル,e,〜である・になる（状態）客観
ドレスアップ,p,〜する（行為）
ドロ,n,〜がある・高まる（存在・性質）
ドロップ,n,〜する（行為）
ドロップアウト,n,〜する（行為）
ドンキホーテ型,e,〜である・になる（状態）客観
ナイーブ,e,〜である・になる（評価・感情）主観
ナイス,p,〜である・になる（評価・感情）主観
ナショナリズム,n,〜である・になる（評価・感情）主観
ナチュラル,e,〜である・になる（評価・感情）主観
ナミ,e,〜がある・高まる（存在・性質）
ナミダ,e,〜である・になる（状態）客観
ナメクジ,e,〜である・になる（状態）客観
ナンセンス,n,〜である・になる（評価・感情）主観
ナンパ,?p?n,〜する（行為）
ニーズ,p,〜がある・高まる（存在・性質）
ニードロップ,e,〜する（行為）
ニオイ,e,〜がある・高まる（存在・性質）
ニキビ,n,〜がある・高まる（存在・性質）
ニキビ跡,n,〜がある・高まる（存在・性質）
ニコチン中毒,n,〜である・になる（状態）客観
ニュージーランド,e,〜に行く（場所）
ニュートン力学,e,〜がある・高まる（存在・性質）
ニュアンス,p,〜がある・高まる（存在・性質）
ニンフ,e,〜である・になる（状態）客観
ヌメリ,n,〜がある・高まる（存在・性質）
ネーム,e,〜がある・高まる（存在・性質）
ネズミ,e,〜である・になる（状態）客観
ネタ,e,〜がある・高まる（存在・性質）
ネタバレ,n,〜する（出来事）
ネタ切れ,n,〜する（出来事）
ネック,n,〜である・になる（評価・感情）主観
ネットショップ,e,〜である・になる（状態）客観
ネット販売,e,〜する（行為）
ノー,e,〜である・になる（状態）客観
ノーコントロール,n,〜である・になる（状態）客観
ノースモーキング,e,〜である・になる（状態）客観
ノーヒットノーラン,p,〜である・になる（評価・感情）主観
ノーフィッシュ,n,〜である・になる（評価・感情）主観
ノーベル賞,p,〜である・になる（状態）客観
ノーマル,e,〜である・になる（評価・感情）主観
ノイズ,n,〜がある・高まる（存在・性質）
ノイローゼ,n,〜である・になる（状態）客観
ノウハウ,e,〜がある・高まる（存在・性質）
ノスタルジア,e,〜である・になる（評価・感情）主観
ノスタルジック,p,〜である・になる（評価・感情）主観
ノック,e,〜する（行為）
ノックアウト,o,〜する（出来事）
ノックダウン,n,〜する（出来事）
ノルウェー,e,〜に行く（場所）
ノルマ,n,〜がある・高まる（存在・性質）
ノンプロ,e,〜である・になる（状態）客観
ノンプロフェッショナル,e,〜である・になる（状態）客観
ハードボイルド,p,〜である・になる（評価・感情）主観
ハードル,n,〜がある・高まる（存在・性質）
ハード面,e,〜がある・高まる（存在・性質）
ハーレム,e,〜がある・高まる（存在・性質）
ハイウェイ,e,〜がある・高まる（存在・性質）
ハイキック,e,〜する（行為）
ハイキング気分,e,〜である・になる（評価・感情）主観
ハイスピード,p,〜である・になる（状態）客観
ハイソックス,e,〜である・になる（状態）客観
ハイテンション,e,〜である・になる（評価・感情）主観
ハイパワー,p,〜である・になる（評価・感情）主観
ハイヒール,e,〜である・になる（状態）客観
ハゲ,e,〜である・になる（状態）客観
ハズレ,n,〜がある・高まる（存在・性質）
ハゼ,e,〜である・になる（状態）客観
ハッピー,p,〜である・になる（評価・感情）主観
ハネ,e,〜がある・高まる（存在・性質）
ハネムーン,p,〜である・になる（状態）客観
ハプニング,?p?n,〜がある・高まる（存在・性質）
ハマリ,e,〜がある・高まる（存在・性質）
ハムレット型,e,〜である・になる（状態）客観
ハリ,p,〜がある・高まる（存在・性質）
ハレ,e,〜がある・高まる（存在・性質）
ハングリー精神,p,〜である・になる（評価・感情）主観
ハンセン病,n,〜である・になる（状態）客観
ハンダ付け,e,〜する（行為）
ハンデ,n,〜がある・高まる（存在・性質）
ハンディ,n,〜がある・高まる（存在・性質）
ハンディー,e,〜がある・高まる（存在・性質）
ハンディキャップ,n,〜がある・高まる（存在・性質）
ハンデキャップ,n,〜がある・高まる（存在・性質）
ハンド,e,〜である・になる（状態）客観
ハンマー,e,〜である・になる（状態）客観
バージョンアップ,p,〜する（行為）その他
バーバリズム,n,〜である・になる（評価・感情）主観
バーボン,e,〜である・になる（状態）客観
バイオマス,e,
バイオリズム,e,〜がある・高まる（存在・性質）
バイオリニスト,e,〜である・になる（状態）客観
バイオレンス,n,〜である・になる（評価・感情）主観
バイク事故,n,〜がある・高まる（存在・性質）
バイタリティー,p,〜がある・高まる（存在・性質）
バイプレーヤー,e,〜である・になる（状態）客観
バインド,e,〜する（行為）
バカ,n,〜である・になる（評価・感情）主観
バカバカしさ,n,〜がある・高まる（存在・性質）
バクテリア,e,〜がある・高まる（存在・性質）
バグ,n,〜がある・高まる（存在・性質）
バグダッド,e,〜に行く（場所）
バケモノ,n,〜である・になる（評価・感情）主観
バスタイム,e,〜である・になる（状態）客観
バセドー病,n,〜である・になる（状態）客観
バチルス,e,〜である・になる（状態）客観
バックアップ,e,〜する（行為）
バックドロップ,e,〜する（行為）
バッシング,n,〜がある・高まる（存在・性質）
バッティング,e,〜する（行為）
バッファオーバーフロー,n,〜がある・高まる（存在・性質）
バツ,n,〜である・になる（評価・感情）主観
バナー,e,〜がある・高まる（存在・性質）
バブル景気,p,〜である・になる（状態）客観
バラード,e,〜である・になる（状態）客観
バラツキ,n,〜がある・高まる（存在・性質）
バランス感覚,p,〜がある・高まる（存在・性質）
バリア,e,〜がある・高まる（存在・性質）
バリアフリー,e,〜である・になる（評価・感情）主観
バリアフリー化,e,〜する（行為）
バリトン,e,〜である・になる（状態）客観
バンダイ,e,〜である・になる（状態）客観
バント,e,〜する（行為）
バンパイア,n,〜である・になる（状態）客観
バンプ,n,〜である・になる（状態）客観
パーキンソン病,n,〜である・になる（状態）客観
パージ,n,〜する（行為）
パーフェクト,p,〜である・になる（評価・感情）主観
パーマ,e,〜する（行為）
パイオニア,p,〜である・になる（評価・感情）主観
パイルドライバー,e,〜がある・高まる（存在・性質）
パイロット,e,〜である・になる（状態）客観
パクリ,n,〜する（行為）
パケットロス,n,〜がある・高まる（存在・性質）
パスミス,n,〜がある・高まる（存在・性質）
パッション,p,〜がある・高まる（存在・性質）
パッチ,e,〜である・になる（状態）客観
パトカー,e,〜である・になる（状態）客観
パナマ,e,〜に行く（場所）
パニック,n,〜である・になる（状態）客観
パニック障害,n,〜である・になる（状態）客観
パフォーマンス,e,〜がある・高まる（存在・性質）
パラドックス,n,〜である・になる（状態）客観
パラノイア,n,〜である・になる（状態）客観
パルプ,e,〜である・になる（状態）客観
パレスチナ,e,〜に行く（場所）
パワー,p,〜がある・高まる（存在・性質）
パワーダウン,n,〜する（出来事）
パワー不足,n,〜である・になる（評価・感情）主観
パワフル,p,〜である・になる（評価・感情）主観
パンク,n,〜する（出来事）
パンスト,e,〜である・になる（状態）客観
パンチ,n,〜する（行為）
パンチラ,e,〜である・になる（状態）客観
パンチ力,p,〜がある・高まる（存在・性質）
パンフレット,e,〜がある・高まる（存在・性質）
パンプス,e,〜である・になる（状態）客観
パン作り,e,〜する（行為）
ヒートシンク,e,〜がある・高まる（存在・性質）
ヒール,n,〜である・になる（評価・感情）主観
ヒーロー,p,〜である・になる（評価・感情）主観
ヒステリー,n,〜である・になる（評価・感情）主観
ヒスノイズ,n,〜がある・高まる（存在・性質）
ヒット,p,〜する（出来事）
ヒットエンドラン,e,〜である・になる（状態）客観
ヒット曲,p,〜がある・高まる（存在・性質）
ヒビ,n,〜がある・高まる（存在・性質）
ヒポコンデリア,n,〜である・になる（状態）客観
ヒューマニティー,e,〜である・になる（状態）客観
ヒヨドリ,e,〜である・になる（状態）客観
ヒロイン,e,〜である・になる（評価・感情）主観
ヒント,p,〜がある・高まる（存在・性質）
ビギナー,e,〜である・になる（状態）客観
ビギナーズラック,p,〜がある・高まる（存在・性質）
ビジネスシーン,e,〜がある・高まる（存在・性質）
ビジネスチャンス,e,〜がある・高まる（存在・性質）
ビジネスマン,e,〜である・になる（状態）客観
ビジョン,e,〜がある・高まる（存在・性質）
ビス,e,〜がある・高まる（存在・性質）
ビタミン不足,n,〜である・になる（状態）客観
ビックカメラ,e,〜である・になる（状態）客観
ビッグ,p,〜である・になる（評価・感情）主観
ビッグチャンス,p,〜である・になる（評価・感情）主観
ビフィズス菌,e,〜がある・高まる（存在・性質）
ビブリオ,e,〜である・になる（状態）客観
ビルマ,e,〜に行く（場所）
ビンゴ,p,〜する（出来事）
ビンタ,n,〜する（行為）
ピーク,e,〜である・になる（評価・感情）主観
ピアニスト,e,〜である・になる（状態）客観
ピクニック,e,〜する（行為）
ピッキング,n,〜する（行為）
ピッチング,e,〜する（行為）
ピロリ菌,e,〜がある・高まる（存在・性質）
ピン,e,〜がある・高まる（存在・性質）
ピンぼけ,n,〜する（出来事）
ピンチ,n,〜である・になる（評価・感情）主観
ファイアウォール,e,〜がある・高まる（存在・性質）
ファイト,p,〜がある・高まる（存在・性質）
ファウル,n,〜する（出来事）
ファジー,n,〜である・になる（評価・感情）主観
ファッション,e,〜である・になる（状態）客観
ファッション性,p,〜がある・高まる（存在・性質）
ファン,p,〜がある・高まる（存在・性質）
ファンキー,p,〜である・になる（評価・感情）主観
ファンダメンタルズ,e,〜である・になる（状態）客観
ファンド,e,〜がある・高まる（存在・性質）
ファンブル,e,〜する（出来事）
フィードバック,p,〜がある・高まる（存在・性質）
フィールダーズチョイス,e,〜する（行為）
フィールディング,e,〜する（行為）
フィット感,e,〜がある・高まる（存在・性質）
フィラリア,n,〜である・になる（状態）客観
フィンランド,e,〜に行く（場所）
フェア,p,〜である・になる（評価・感情）主観
フェアプレー,p,〜する（行為）自分
フェアリー,e,〜である・になる（状態）客観
フェミニン,e,〜である・になる（評価・感情）主観
フェロモン,p,〜がある・高まる（存在・性質）
フォークボール,e,〜である・になる（状態）客観
フォースアウト,e,〜する（行為）
フォール,e,〜する（行為）
フォアボール,e,〜である・になる（状態）客観
フォロー,e,〜する（行為）
フクロウ,e,〜である・になる（状態）客観
フセイン大統領,e,〜である・になる（状態）客観
フック,e,〜がある・高まる（存在・性質）
フットワーク,p,〜がある・高まる（存在・性質）
フライ,e,〜する（行為）
フラグ,e,〜がある・高まる（存在・性質）
フラストレーション,n,〜がある・高まる（存在・性質）
フランス,e,〜に行く（場所）
フリーズ,n,〜する（出来事）
フリーター,n,〜である・になる（状態）客観
フルカウント,e,〜である・になる（状態）客観
フルスピード,p,〜である・になる（状態）客観
フルネーム,e,〜である・になる（状態）客観
フレームレート,e,〜がある・高まる（存在・性質）
フレキシブル,e,〜である・になる（評価・感情）主観
フレッシュ,p,〜である・になる（評価・感情）主観
フレッシュさ,p,〜がある・高まる（存在・性質）
フレンドリー,p,〜である・になる（評価・感情）主観
フン,n,〜がある・高まる（存在・性質）
ブーイング,n,〜する（行為）
ブースト,e,〜する（出来事）
ブーム,p,〜である・になる（評価・感情）主観
ブラ,e,〜がある・高まる（存在・性質）
ブラジル,e,〜に行く（場所）
ブラジル人,e,〜である・になる（状態）客観
ブラック,n,〜である・になる（状態）客観
ブラックホール,e,〜がある・高まる（存在・性質）
ブランク,n,〜がある・高まる（存在・性質）
ブランド,e,〜である・になる（評価・感情）主観
ブランドイメージ,p,〜がある・高まる（存在・性質）
ブランド志向,e,〜である・になる（評価・感情）主観
ブランド品,p,〜がある・高まる（存在・性質）
ブリザード,n,〜がある・高まる（存在・性質）
ブルー,e,〜である・になる（状態）客観
ブレ,n,〜がある・高まる（存在・性質）
ブレーカー,e,〜がある・高まる（存在・性質）
ブレーキング,e,〜する（行為）
ブレード,e,〜がある・高まる（存在・性質）
ブレス,e,〜する（行為）
プライド,e,〜がある・高まる（存在・性質）
プライバシー,p,〜がある・高まる（存在・性質）
プライバシー侵害,n,〜する（行為）
プライバシー保護,e,〜する（行為）
プラクティス,e,〜する（行為）
プラス,p,〜する（行為）その他
プラスアルファ,p,〜がある・高まる（存在・性質）
